census_tract,metres_cadastre,emissions_de_co2,qual_energia,qual_emissions,data_entrada,motiu,us_edifici,zona_climatica,energia_primaria,cost_energia
1707903001,46,32.72,E,D,,Compravenda,Terciari,D2,161.28,9.22
1707902003,114,65.8,D,D,,Altres (cap de les anteriores opcions),Terciari,D2,316.4,NaN
1707902008,55.94,57.3,F,E,,Altres (cap de les anteriores opcions),Habitatge individual en bloc d'habitatges,D2,320.2,1141.83
1707904002,83.35,70.9,G,G,,Lloguer,Habitatge individual en bloc d'habitatges,D2,335.7,NaN
1707901004,70,49.11,E,E,2024-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,232.55,11.91
1707906003,99.65,60.33,E,E,2017-05-01,Compravenda,Habitatge unifamiliar,D2,247.54,12955.3
1707902004,134,28.94,D,D,2022-03-01,Lloguer,Habitatge unifamiliar,D2,132.19,9.47
1707901001,60,80.29,G,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,474,2307.99
1707902008,118,34.6,E,D,2020-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,164.04,8.43
1707903017,78.26,59,E,E,2016-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,280.4,1027.34
1707904002,99.78,75.49,E,E,,Compravenda,Habitatge unifamiliar,D2,286.56,18401.54
1707903019,85,31.35,E,E,2022-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,150.51,8.02
1707902011,81,53.77,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,255.95,13.31
1707902001,121,21.91,D,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,129.37,10.5
1707903013,71,43.48,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,206.78,11.81
1707902001,4233,37.64,E,A,2025-12-01,Certificació voluntària,Terciari,D2,222.18,18.03
1707902006,53,36.32,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,185.11,12.57
1707902008,93,48.97,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,279.76,21.57
1707904002,79,62.88,F,F,2022-06-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,297.93,15.28
1707902008,66.26,70.25,G,F,2017-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,335.89,1172.2
1707903014,65,53.03,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,251.44,12.93
1707903018,97,62.29,F,E,2024-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,323.15,20.81
1707902001,172,47.31,E,E,2018-01-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,224.07,1974.46
1707901003,77,36.61,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,173.06,8.82
1707902019,46,35.02,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,206.75,771.81
1707906003,93,33.9,E,D,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,200.14,16.24
1707901001,231,63.92,E,G,2021-04-01,Lloguer,Terciari,D2,377.33,30.62
1707902022,70,63.73,G,F,,Compravenda,Habitatge individual en bloc d'habitatges,D2,303.28,1103.2
1707902017,245,12.32,B,A,2019-02-01,Altres (cap de les anteriores opcions),Habitatge unifamiliar,D2,70.4,5.47
1707906005,64.41,45.42,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,215.08,709.57
1707903016,54,35.2,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,168.4,8.88
1707905001,76.5,63,E,E,,Lloguer,Habitatge unifamiliar,D2,298.3,NaN
1707904002,58.45,29.85,E,D,2017-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,141.45,424.47
1707901005,57,51.58,E,E,2025-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,244.02,13.42
1707905004,185,78.08,F,E,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,460.92,37.41
1707902018,48,53.71,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,255.05,13.17
1707902011,204,47.65,F,F,2024-05-01,Compravenda,Terciari,D2,264.2,19.37
1707902002,75,47.27,E,E,2023-07-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,224.16,11.53
1707903011,70,65.36,F,F,,Compravenda,Habitatge individual en bloc d'habitatges,D2,309.71,1112.37
1707902018,84,43.38,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,205.33,10.5
1707903001,2640,49.03,E,E,,Sol·licitud d'ajuts,Bloc d'habitatges plurifamiliar,D2,232.6,1
1707903019,68,77.55,F,F,,Compravenda,Terciari,D2,457.81,37.15
1707901003,57.31,75.75,G,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,358.58,1051.42
1707901001,60.58,39.3,E,D,,Lloguer,Habitatge unifamiliar,D2,231.8,1138.25
1707902006,64,54.95,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,261.64,13.62
1707902004,123.6,24.37,E,E,2016-11-01,Lloguer,Habitatge unifamiliar,D2,113.59,739.43
1707902019,82,65.63,G,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,387.41,31.44
1707905004,134.1,42.9,E,E,2016-03-01,Compravenda,Habitatge unifamiliar,D2,203.6,1401.13
1707902017,285,40.27,E,D,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,211.49,13.98
1707903017,73,54.37,E,E,2018-06-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,258.49,972.41
1707903012,160,49.18,G,A,,Lloguer,Terciari,D2,290.34,3769.96
1707902020,41,30.28,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,157.6,10.22
1707905004,76,88.38,E,F,2023-09-01,Compravenda,Habitatge unifamiliar,D2,347.34,22.51
1707903002,152,38.29,E,E,2025-03-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,181.88,9.4
1707902010,43,20.49,D,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,98.14,5.19
1707903017,67,57.91,E,E,2021-03-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,273.68,13.93
1707902015,52,26.22,D,C,2021-07-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,124.15,6.36
1707903004,46,36.47,E,E,2020-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,172.61,8.67
1707905006,99,58.63,E,E,2017-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,277.55,1405.87
1707903012,69,40.36,E,E,2018-05-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,193.74,712.05
1707902017,63,56.4,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,280.72,16.44
1707902003,336,29.67,D,F,2022-04-01,Lloguer,Terciari,D2,175.18,14.22
1707903003,131,48.13,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,277.28,2839.39
1707902005,75,42.96,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,222.37,14.26
1707901006,43,69.33,F,F,2021-03-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,328.02,16.76
1707902010,47,33.11,E,E,2025-11-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,156.66,8.01
1707903005,84,31.43,E,D,2023-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,148.62,7.58
1707903003,49,44.98,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,228.93,14.13
1707905001,249,11.48,B,C,2024-09-01,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,67.79,5.5
1707903020,41,49.03,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,232.7,491.96
1707902010,78.9,73.79,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,359.88,NaN
1707904001,73,45.01,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,230.25,14.38
1707902010,70,26.08,D,C,,Lloguer,Habitatge unifamiliar,D2,123.17,441.18
1707906001,87,44.48,E,E,2022-08-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,222.48,13.19
1707905002,51,44.15,E,E,2019-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,209.35,10.77
1707903017,79,36.1,E,E,2024-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,171.55,8.88
1707902018,110,64.68,E,E,2024-07-01,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,326.22,19.73
1707904001,41,25.99,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,153.46,12.45
1707903003,73,41.3,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,196.1,NaN
1707902014,61,66.4,F,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,331.75,20.99
1707903008,25,36.5,C,C,,Compravenda,Terciari,D2,215.2,436.55
1707906002,86.2,31.74,E,D,2016-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,150.36,664.46
1707905001,176,70.33,F,E,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,415.21,33.69
1707902003,330.65,38.2,C,F,,Lloguer,Terciari,D2,225,NaN
1707903002,90,26.4,E,D,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,126.13,239.81
1707902005,93,19.08,D,E,2023-08-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,91.71,0.07
1707902004,67,48.2,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,228.46,11.73
1707904001,34,46.31,E,E,2019-01-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,273.4,22.19
1707906002,43,35,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,206.8,NaN
1707902015,166,32.68,D,G,,Certificació voluntària,Terciari,D2,192.9,2598.6
1707902003,108.26,54.4,E,,,Compravenda,Habitatge individual en bloc d'habitatges,D2,258.3,1417.7
1707905001,244,28.05,D,C,,Compravenda,Habitatge unifamiliar,D2,133.43,6.93
1707903021,76,41.54,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,197.31,758.56
1707906002,213,49.49,E,G,,Lloguer,Terciari,D2,292.13,23.71
1707901001,62,66.08,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,313.45,16.13
1707902012,350,69.78,G,F,2023-01-01,Altres (cap de les anteriores opcions),Bloc d'habitatges,D2,333.65,4.39
1707906002,78,56.52,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,269.67,1101.57
1707903008,49,53.76,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,254.7,13.07
1707903001,34.35,50.2,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,242.9,72.01
1707904001,45,42.94,E,,,Lloguer,Habitatge individual en bloc d'habitatges,D2,203.7,NaN
1707903017,36,6.99,B,B,2019-05-01,Altres (cap de les anteriores opcions),Habitatge individual en bloc d'habitatges,D2,41.25,2.95
1707902019,76,35.52,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,168.03,8.58
1707902008,94,37.42,E,D,2025-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,195.22,12.73
1707903019,70,36.46,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,173.96,9.11
1707903007,62,46.08,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,218.74,11.28
1707903011,75,67.24,G,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,338.3,20.34
1707903010,39,47.81,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,253.1,17.01
1707902019,89,46.21,E,E,2024-04-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,218.72,11.19
1707903012,42.69,68.36,D,C,,Lloguer,Terciari,D2,353.87,968.41
1707903011,198,89.71,D,D,,Compravenda,Terciari,D2,469.93,30.89
1707902004,104.21,32.12,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,153.15,834.09
1707903003,120,37.36,E,D,2018-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,220.55,2147.76
1707905002,67,64.04,F,E,2019-07-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,303.43,15.57
1707903002,151,53.95,G,E,2021-07-01,Lloguer,Terciari,D2,314.3,25
1707902001,798.13,29.59,D,E,,Lloguer,Terciari,D2,174.66,11312.04
1707905002,52,62.04,F,E,2023-01-01,Altres (cap de les anteriores opcions),Habitatge individual en bloc d'habitatges,D2,322.87,20.94
1707901004,83,35.21,E,E,2024-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,167.89,8.77
1707903020,76,48.25,E,E,2021-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,228.27,11.66
1707902014,49,49.6,E,E,2022-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,236.78,12.42
1707906002,57,40.03,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,190.54,12.24
1707903001,42,54.56,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,258.46,13.25
1707902007,91,39.7,E,E,2016-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,188.1,NaN
1707903017,142,10.6,D,,2017-10-01,Compravenda,Terciari,D2,62.53,0.62
1707902014,98,24.66,E,E,2022-04-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,117.38,6.1
1707902019,78,50.39,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,238.71,12.24
1707902003,1890,16.56,D,C,2025-09-01,Sol·licitud d'ajuts,Bloc d'habitatges,D2,78.66,0.21
1707903007,77,33.21,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,157.94,8.19
1707902022,119,32.94,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,156.2,8.03
1707901001,81.07,47.83,E,E,2016-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,230.09,953.47
1707902016,187,31.21,D,D,2025-02-01,Certificació voluntària,Habitatge unifamiliar,D2,161.84,10.41
1707903002,159,57.49,E,E,,Lloguer,Terciari,D2,272.5,13.81
1707906004,96,33.08,E,E,,Sol·licitud d'ajuts,Habitatge individual en bloc d'habitatges,D2,163.66,9.44
1707903003,90,48.63,F,E,2024-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,230.4,11.82
1707903007,120,56.86,E,G,2017-07-01,Compravenda,Terciari,D2,327.12,2827.66
1707902004,52,41.58,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,198.18,10.35
1707903010,75,25.46,E,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,137.36,9.58
1707902014,55,33.07,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,157.18,8.14
1707902011,81,81.1,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,385.1,1541.57
1707903010,105,43.88,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,207.54,10.59
1707903016,74,49.42,E,E,2022-11-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,233.41,11.86
1707902001,104,46.16,E,E,2024-08-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,227.33,12.97
1707903010,95,52.54,E,E,2020-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,249.44,12.87
1707902008,76,41.5,E,E,2025-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,197.35,10.23
1707903005,49,52.54,F,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,310.13,25.17
1707901001,76,40.72,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,240.35,19.51
1707902019,104,52.51,E,E,2024-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,260.23,15.08
1707903017,51,46.43,E,D,,Compravenda,Terciari,D2,274.06,22.24
1707906001,81,78.6,G,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,371.7,NaN
1707901001,78,37.22,C,G,,Lloguer,Terciari,D2,219.75,NaN
1707903001,376,56.26,E,D,2024-01-01,Certificació voluntària,Terciari,D2,330.11,26.54
1707903001,51,24.43,E,C,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,144.21,11.7
1707902011,105,44.52,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,211.29,10.89
1707902011,96,36.08,E,D,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,187.34,12.09
1707903015,60.67,43.16,E,E,2018-12-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,204.59,637.68
1707903002,85,41.81,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,198.37,10.22
1707903020,117,36.36,E,C,,Lloguer,Terciari,D2,214.63,17.42
1707903018,71,46.04,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,218.03,11.17
1707903014,79.03,71.5,G,G,2016-01-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,339.4,NaN
1707903008,67,42.53,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,201.55,695.83
1707904002,22,61.36,G,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,362.24,29.4
1707902022,79,24.99,D,D,2023-03-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,121.88,6.78
1707905001,78,49.28,E,E,2025-03-01,Lloguer,Habitatge unifamiliar,D2,235.43,12.37
1707902010,72,55.65,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,263.74,13.54
1707902010,33.66,44.38,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,229.03,490.87
1707906003,64,80.4,F,E,,Compravenda,Habitatge unifamiliar,D2,379.99,19.35
1707902006,96,35.58,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,168.25,8.58
1707905003,107,71.53,G,F,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,338.95,17.4
1707903017,74,62.58,F,E,2022-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,297.14,15.34
1707903012,69,50.53,E,E,2020-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,260.74,16.6
1707903009,61.15,26.85,D,D,2018-12-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,129.61,149.76
1707901001,912,11.27,B,B,2019-05-01,Compravenda,Bloc d'habitatges plurifamiliar,D2,56.13,0.57
1707902022,60,45.53,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,230.03,13.96
1707902021,37,33.51,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,197.83,NaN
1707903018,90,53.99,E,E,2017-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,256.89,1178.62
1707902004,76,67.05,G,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,345.35,21.9
1707902018,78,78.77,F,E,,Compravenda,Habitatge unifamiliar,D2,374.21,0.3
1707903007,74,52.51,E,E,,Sol·licitud d'ajuts,Habitatge individual en bloc d'habitatges,D2,248.34,12.67
1707906004,50,72.18,G,F,,Compravenda,Habitatge individual en bloc d'habitatges,D2,342,17.55
1707902017,178,16.57,C,C,,Certificació voluntària,Habitatge unifamiliar,D2,89.89,6.33
1707903015,85,42.01,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,199.35,10.28
1707902006,72,26.83,E,C,,Lloguer,Habitatge individual en bloc d'habitatges,D2,158.36,12.85
1707903019,79,54.79,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,260.47,13.49
1707904001,60,64.34,D,D,2020-01-01,Lloguer,Terciari,D2,375.08,29.86
1707902006,148,28.14,B,G,,Lloguer,Terciari,D2,137.22,7.63
1707903009,83.02,50,F,C,2016-06-01,Compravenda,Terciari,D2,281.1,NaN
1707901003,92,35.48,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,206.53,17.65
1707902021,100,21.15,D,D,2025-02-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,100.56,5.21
1707902015,57,29.63,E,E,2018-02-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,141.67,9.47
1707903003,135,42.63,E,E,2022-12-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,202.19,10.4
1707903020,134,24.4,C,B,2016-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,117.6,709.7
1707902001,73.85,58.5,E,F,,Lloguer,Terciari,D2,289.7,NaN
1707901004,51.47,53.93,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,279.39,923.67
1707903002,96,48.17,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,227.71,11.6
1707902019,75,43.02,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,212.83,12.28
1707902004,41.3,32.79,E,D,2017-12-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,154.95,325.62
1707901001,108,31.72,E,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,187.24,15.19
1707902022,64,35.82,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,170.06,8.78
1707903003,32,59.26,D,F,,Lloguer,Terciari,D2,336.37,25.66
1707903001,70,48.39,E,E,2022-04-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,229.83,11.87
1707903015,80,24.5,E,E,2016-03-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,117.3,441.21
1707906003,93,68.32,E,E,,Compravenda,Habitatge unifamiliar,D2,323.94,16.65
1707904001,37,52.9,G,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,287.72,25.31
1707905006,90.5,48.6,E,E,2016-04-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,230.3,NaN
1707902005,115,73.38,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,347.39,2044.48
1707903016,62,48.17,E,E,2018-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,228.23,727.2
1707901001,49,43.72,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,218.9,13.01
1707906002,3025,72.2,D,G,2016-06-01,Altres (cap de les anteriores opcions),Terciari,D2,294.1,477750.48
1707902005,98,27.46,D,D,2019-11-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,130.08,6.67
1707903011,95,43.55,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,206.58,10.63
1707902010,91,53.19,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,276.54,17.9
1707902018,59,26.2,D,D,2018-04-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,128.38,420.69
1707902016,187,7.03,A,A,,Altres (cap de les anteriores opcions),Habitatge unifamiliar,D2,40.68,3.2
1707903014,76,46.82,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,223.25,11.67
1707902001,141.35,55.17,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,325.68,3659.11
1707901001,28,47.15,E,E,2020-08-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,240.2,14.87
1707901001,45,27,E,F,,Lloguer,Terciari,D2,143.2,NaN
1707905006,51,52.02,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,269.59,17.33
