lon,price,year_available,rooms,elevator,lat,floors,area,census_tract_INE,barri_oficial,metres_cadastre,emissions_de_co2,qual_energia,has_education_within_500m,has_food_within_500m,has_health_within_500m,has_mobility_within_500m,has_public_service_within_500m,renda_med,renda_mediana,gini,p80_p20,pct_65_plus,pct_under18,pct_single_household,sector_oficial,ingresos_otros_prest,ingresos_otros,ingresos_pensiones,ingresos_desempleo,ingresos_salario,p80_p20.1,gini.1,renda_med.1,renda_mediana.1,renta_bruta_hogar,renta_bruta_persona,renta_neta_hogar,renta_neta_persona,edad_media,poblacion,pct_single_household.1,pct_65_plus.1,pct_espanola,pct_under18.1,tamany_mitja_hogar,has_education_within_500m,education_count_within_500m,has_food_within_500m,food_count_within_500m,has_health_within_500m,health_count_within_500m,has_mobility_within_500m,mobility_count_within_500m,has_public_service_within_500m,public_service_count_within_500m
2.824895797204157,1670,2018,3.0,False,41.984803481047,3.0,51,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,5,1,14,1,9,1,26,1,17
2.825175887786329,1210,2018,3.0,True,41.98244125531401,1.0,103,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,4,1,12,1,10,1,26,1,10
2.824316887407502,1390,2018,1.0,False,41.98260037120119,4.0,116,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,3,1,13,1,11,1,27,1,11
2.8250191678121204,1360,2018,2.0,True,41.983496042745166,2.0,43,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,4,1,11,1,10,1,23,1,13
2.825127372925117,1910,2018,2.0,True,41.98383277961691,2.0,94,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,4,1,11,1,9,1,25,1,14
2.8216974402522608,985,2018,2.0,True,41.97626134113825,1.0,81,1707902006,Eixample,74.0,48.62,E,1,1,1,1,1,25249.0,22050.0,35.1,3.1,23.6,18.1,33.9,Eixample Nord,2.3,22.2,24.5,0.9,50.2,3.1,35.1,25249.0,22050.0,52529.0,21362.0,41787.0,16994.0,43.6,2048.0,33.9,23.6,82.8,18.1,2.4,1,8,1,23,1,15,1,19,1,4
2.8247585907601755,630,2018,1.0,False,41.97652007697364,1.0,40,1707901003,Centre,63.25,29.91,E,1,1,1,1,1,23509.0,19950.0,33.7,2.9,16.9,17.7,33.6,Carme,2.6,15.0,17.5,1.1,63.8,2.9,33.7,23509.0,19950.0,46940.0,19930.0,37529.0,15934.0,40.9,1261.0,33.6,16.9,84.2,17.7,2.3,1,6,1,12,1,9,1,14,1,4
2.821922942016162,960,2018,2.0,True,41.976361982941725,1.0,88,1707902006,Eixample,74.0,48.62,E,1,1,1,1,1,25249.0,22050.0,35.1,3.1,23.6,18.1,33.9,Eixample Nord,2.3,22.2,24.5,0.9,50.2,3.1,35.1,25249.0,22050.0,52529.0,21362.0,41787.0,16994.0,43.6,2048.0,33.9,23.6,82.8,18.1,2.4,1,7,1,24,1,15,1,20,1,4
2.818622948155401,1110,2018,3.0,True,41.98080122714541,5.0,102,1707902002,Eixample,143.7,58.41,E,1,1,1,1,1,26386.0,22750.0,34.6,2.8,17.5,17.8,38.1,Eixample Nord,2.9,19.8,16.5,1.0,59.8,2.8,34.6,26386.0,22750.0,54104.0,22986.0,42145.0,17905.0,41.4,932.0,38.1,17.5,84.8,17.8,2.3,1,6,1,16,1,24,1,22,1,7
2.825165187064262,1305,2018,3.0,False,41.98416490972525,3.0,52,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,4,1,12,1,9,1,24,1,15
2.8248809392601384,915,2018,3.0,True,41.984221354226605,1.0,85,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,5,1,14,1,9,1,24,1,15
2.816642854450656,1470,2018,2.0,False,41.96885870678021,0.0,69,1707902011,Eixample,60.0,53.72,F,1,1,1,1,1,19713.0,17850.0,30.8,2.7,10.6,21.0,31.9,Eixample Sud,2.9,7.0,12.6,1.7,75.8,2.7,30.8,19713.0,17850.0,40689.0,16194.0,33176.0,13204.0,37.0,2430.0,31.9,10.6,78.8,21.0,2.5,1,4,1,6,1,2,1,13,1,3
2.820575637962461,965,2018,4.0,True,41.97798735627329,1.0,115,1707902004,Eixample,74.0,33.42,E,1,1,1,1,1,26755.0,22750.0,34.4,3.2,23.4,16.0,32.4,Eixample Nord,2.2,25.3,19.1,0.6,52.7,3.2,34.4,26755.0,22750.0,57114.0,23165.0,40863.0,16574.0,44.4,1683.0,32.4,23.4,85.6,16.0,2.4,1,9,1,28,1,22,1,20,1,3
2.8228134390954702,1020,2018,3.0,True,41.97046020651882,1.0,94,1707902010,Eixample,51.0,36.82,E,1,1,1,1,1,21785.0,20650.0,28.0,2.4,12.9,20.5,32.3,Eixample Sud,2.3,9.1,14.3,1.5,72.9,2.4,28.0,21785.0,20650.0,44855.0,18355.0,35415.0,14492.0,39.5,2391.0,32.3,12.9,86.4,20.5,2.4,1,9,1,7,1,4,1,11,1,4
2.8208833200072494,2250,2018,2.0,True,41.97876410654192,0.0,89,1707902004,Eixample,74.0,33.42,E,1,1,1,1,1,26755.0,22750.0,34.4,3.2,23.4,16.0,32.4,Eixample Nord,2.2,25.3,19.1,0.6,52.7,3.2,34.4,26755.0,22750.0,57114.0,23165.0,40863.0,16574.0,44.4,1683.0,32.4,23.4,85.6,16.0,2.4,1,8,1,27,1,22,1,23,1,4
2.8098877266369886,1350,2018,4.0,True,41.97373791548359,5.0,58,1707903006,Eixample,127.79,61.26,E,1,1,1,1,1,21643.0,19250.0,31.8,3.0,23.6,18.9,26.9,Sant Narcís,3.6,12.3,26.2,1.4,56.6,3.0,31.8,21643.0,19250.0,45949.0,17386.0,37720.0,14272.0,43.7,1025.0,26.9,23.6,81.8,18.9,2.7,1,8,1,12,1,3,1,15,1,1
2.818306961331968,1580,2018,2.0,True,41.97992505243341,2.0,164,1707902002,Eixample,143.7,58.41,E,1,1,1,1,1,26386.0,22750.0,34.6,2.8,17.5,17.8,38.1,Eixample Nord,2.9,19.8,16.5,1.0,59.8,2.8,34.6,26386.0,22750.0,54104.0,22986.0,42145.0,17905.0,41.4,932.0,38.1,17.5,84.8,17.8,2.3,1,5,1,16,1,24,1,46,1,5
2.8167124088196136,875,2018,3.0,True,41.98510385133135,5.0,106,1707903004,Eixample,74.77,50.05,E,1,1,1,1,1,27096.0,25900.0,26.4,2.3,16.2,19.8,27.8,Eixample Nord,2.1,16.1,15.5,0.6,65.8,2.3,26.4,27096.0,25900.0,58299.0,23237.0,45397.0,18094.0,41.2,1140.0,27.8,16.2,91.8,19.8,2.5,1,5,1,6,1,10,1,12,1,3
2.817017117675113,1255,2018,3.0,True,41.98569860169915,4.0,106,1707903004,Eixample,74.77,50.05,E,1,1,1,1,1,27096.0,25900.0,26.4,2.3,16.2,19.8,27.8,Eixample Nord,2.1,16.1,15.5,0.6,65.8,2.3,26.4,27096.0,25900.0,58299.0,23237.0,45397.0,18094.0,41.2,1140.0,27.8,16.2,91.8,19.8,2.5,1,5,1,6,1,6,1,11,1,3
2.819111568366073,1945,2018,2.0,True,41.98559851026826,3.0,178,1707903003,Eixample,55.32,33.15,E,1,1,1,1,1,24165.0,20650.0,35.1,3.1,14.8,17.4,37.7,Eixample Nord,2.8,20.9,13.8,1.0,61.5,3.1,35.1,24165.0,20650.0,49029.0,20933.0,38682.0,16515.0,40.3,2223.0,37.7,14.8,80.8,17.4,2.3,1,4,1,10,1,12,1,18,1,5
2.824641692668972,1260,2018,2.0,True,41.9838306656012,1.0,57,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,5,1,13,1,10,1,28,1,14
2.8262629470262746,450,2018,2.0,False,41.98445208785451,3.0,50,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,3,1,12,1,7,1,17,1,16
2.818368959142066,2440,2018,2.0,True,41.980584314096106,5.0,109,1707902002,Eixample,143.7,58.41,E,1,1,1,1,1,26386.0,22750.0,34.6,2.8,17.5,17.8,38.1,Eixample Nord,2.9,19.8,16.5,1.0,59.8,2.8,34.6,26386.0,22750.0,54104.0,22986.0,42145.0,17905.0,41.4,932.0,38.1,17.5,84.8,17.8,2.3,1,6,1,16,1,23,1,27,1,7
2.818301282496748,1225,2018,2.0,True,41.98000373503803,2.0,66,1707902002,Eixample,143.7,58.41,E,1,1,1,1,1,26386.0,22750.0,34.6,2.8,17.5,17.8,38.1,Eixample Nord,2.9,19.8,16.5,1.0,59.8,2.8,34.6,26386.0,22750.0,54104.0,22986.0,42145.0,17905.0,41.4,932.0,38.1,17.5,84.8,17.8,2.3,1,5,1,16,1,23,1,45,1,5
2.82536313248423,520,2018,2.0,False,41.984366009761,1.0,69,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,4,1,12,1,9,1,25,1,16
2.825223821591046,1695,2018,3.0,True,41.98409269442973,3.0,96,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,4,1,11,1,9,1,23,1,15
2.810179618406196,1330,2018,3.0,True,41.97382615256921,5.0,67,1707903006,Eixample,127.79,61.26,E,1,1,1,1,1,21643.0,19250.0,31.8,3.0,23.6,18.9,26.9,Sant Narcís,3.6,12.3,26.2,1.4,56.6,3.0,31.8,21643.0,19250.0,45949.0,17386.0,37720.0,14272.0,43.7,1025.0,26.9,23.6,81.8,18.9,2.7,1,6,1,12,1,3,1,14,1,1
2.825175375558658,525,2018,3.0,False,41.9843280860182,5.0,58,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,4,1,12,1,9,1,25,1,16
2.808812968020765,1085,2018,1.0,True,41.99431783198759,1.0,48,1707906002,Oest,69.0,16.36,C,1,0,1,1,1,18691.0,17850.0,25.6,2.2,14.6,24.0,19.4,Taialà,4.9,7.5,16.3,1.8,69.5,2.2,25.6,18691.0,17850.0,40320.0,14286.0,33975.0,12038.0,38.7,2626.0,19.4,14.6,87.4,24.0,2.8,1,2,0,0,1,1,1,8,1,1
2.8248193932114085,1380,2018,3.0,True,41.98446813586136,1.0,96,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,5,1,14,1,9,1,24,1,17
2.8126400321059646,1040,2018,4.0,True,41.96540320530201,1.0,134,1707902022,Eixample,57.39,36.31,E,1,1,1,1,1,18828.0,17150.0,29.9,2.6,5.6,27.0,26.9,Eixample Sud,3.4,8.0,5.8,1.9,80.8,2.6,29.9,18828.0,17150.0,39152.0,14959.0,32001.0,12227.0,32.2,1647.0,26.9,5.6,79.4,27.0,2.6,1,3,1,4,1,1,1,17,1,1
2.82537459980046,2520,2018,3.0,True,41.975720082100025,1.0,128,1707901003,Centre,63.25,29.91,E,1,1,1,1,1,23509.0,19950.0,33.7,2.9,16.9,17.7,33.6,Carme,2.6,15.0,17.5,1.1,63.8,2.9,33.7,23509.0,19950.0,46940.0,19930.0,37529.0,15934.0,40.9,1261.0,33.6,16.9,84.2,17.7,2.3,1,5,1,8,1,8,1,11,1,5
2.8242247938245977,720,2018,1.0,False,41.97700554888732,1.0,53,1707901003,Centre,63.25,29.91,E,1,1,1,1,1,23509.0,19950.0,33.7,2.9,16.9,17.7,33.6,Carme,2.6,15.0,17.5,1.1,63.8,2.9,33.7,23509.0,19950.0,46940.0,19930.0,37529.0,15934.0,40.9,1261.0,33.6,16.9,84.2,17.7,2.3,1,6,1,16,1,14,1,15,1,3
2.824387454911719,510,2018,2.0,False,41.98495425318421,3.0,52,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,5,1,15,1,11,1,26,1,17
2.818603078921282,1435,2018,3.0,False,41.980158907831466,1.0,99,1707902003,Eixample,85.0,22.1,D,1,1,1,1,1,28662.0,24150.0,34.0,3.0,25.1,17.7,33.4,Eixample Nord,2.4,27.8,20.1,0.6,49.2,3.0,34.0,28662.0,24150.0,60142.0,24714.0,46494.0,19106.0,44.3,1277.0,33.4,25.1,90.0,17.7,2.4,1,5,1,17,1,23,1,34,1,5
2.8249662277886025,1050,2018,3.0,True,41.983616467332666,1.0,88,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,4,1,11,1,9,1,23,1,14
2.824952875093244,2665,2018,2.0,True,41.97580159954731,6.0,113,1707901003,Centre,63.25,29.91,E,1,1,1,1,1,23509.0,19950.0,33.7,2.9,16.9,17.7,33.6,Carme,2.6,15.0,17.5,1.1,63.8,2.9,33.7,23509.0,19950.0,46940.0,19930.0,37529.0,15934.0,40.9,1261.0,33.6,16.9,84.2,17.7,2.3,1,5,1,9,1,9,1,16,1,5
2.82017732515604,1495,2018,4.0,False,41.97857280174989,1.0,107,1707902003,Eixample,85.0,22.1,D,1,1,1,1,1,28662.0,24150.0,34.0,3.0,25.1,17.7,33.4,Eixample Nord,2.4,27.8,20.1,0.6,49.2,3.0,34.0,28662.0,24150.0,60142.0,24714.0,46494.0,19106.0,44.3,1277.0,33.4,25.1,90.0,17.7,2.4,1,9,1,28,1,21,1,23,1,4
2.818794504976182,1300,2018,2.0,False,41.97977438659878,3.0,60,1707902003,Eixample,85.0,22.1,D,1,1,1,1,1,28662.0,24150.0,34.0,3.0,25.1,17.7,33.4,Eixample Nord,2.4,27.8,20.1,0.6,49.2,3.0,34.0,28662.0,24150.0,60142.0,24714.0,46494.0,19106.0,44.3,1277.0,33.4,25.1,90.0,17.7,2.4,1,7,1,21,1,24,1,41,1,5
2.824435114009697,750,2018,1.0,False,41.97754211958267,2.0,49,1707901003,Centre,63.25,29.91,E,1,1,1,1,1,23509.0,19950.0,33.7,2.9,16.9,17.7,33.6,Carme,2.6,15.0,17.5,1.1,63.8,2.9,33.7,23509.0,19950.0,46940.0,19930.0,37529.0,15934.0,40.9,1261.0,33.6,16.9,84.2,17.7,2.3,1,6,1,15,1,12,1,14,1,3
2.8132989949314653,1045,2018,1.0,True,41.98151659478544,1.0,73,1707903020,Eixample,77.0,24.87,E,1,1,1,1,1,25023.0,22050.0,31.7,2.9,15.8,16.6,28.9,Eixample Nord,2.8,11.9,19.7,0.8,64.8,2.9,31.7,25023.0,22050.0,55369.0,21159.0,43954.0,16797.0,41.6,1383.0,28.9,15.8,82.5,16.6,2.6,1,6,1,10,1,7,1,18,1,1
2.824577061380511,530,2018,2.0,False,41.98425028958822,1.0,54,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,5,1,14,1,10,1,24,1,16
2.8257577520923576,735,2018,2.0,False,41.98380877171365,3.0,60,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,3,1,10,1,9,1,21,1,12
2.822119641585588,965,2018,2.0,True,41.97544891811548,1.0,106,1707902006,Eixample,74.0,48.62,E,1,1,1,1,1,25249.0,22050.0,35.1,3.1,23.6,18.1,33.9,Eixample Nord,2.3,22.2,24.5,0.9,50.2,3.1,35.1,25249.0,22050.0,52529.0,21362.0,41787.0,16994.0,43.6,2048.0,33.9,23.6,82.8,18.1,2.4,1,7,1,23,1,15,1,20,1,4
2.825243861485428,1175,2018,1.0,True,41.98459519412486,2.0,82,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,4,1,13,1,9,1,25,1,17
2.818954473075189,3025,2018,1.0,True,41.9800799739549,5.0,114,1707902003,Eixample,85.0,22.1,D,1,1,1,1,1,28662.0,24150.0,34.0,3.0,25.1,17.7,33.4,Eixample Nord,2.4,27.8,20.1,0.6,49.2,3.0,34.0,28662.0,24150.0,60142.0,24714.0,46494.0,19106.0,44.3,1277.0,33.4,25.1,90.0,17.7,2.4,1,5,1,17,1,23,1,30,1,5
2.824784438186943,970,2018,3.0,True,41.975591674376254,3.0,128,1707901003,Centre,63.25,29.91,E,1,1,1,1,1,23509.0,19950.0,33.7,2.9,16.9,17.7,33.6,Carme,2.6,15.0,17.5,1.1,63.8,2.9,33.7,23509.0,19950.0,46940.0,19930.0,37529.0,15934.0,40.9,1261.0,33.6,16.9,84.2,17.7,2.3,1,4,1,11,1,10,1,17,1,4
2.825302649717693,1200,2018,1.0,True,41.98459614770658,1.0,74,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,4,1,13,1,9,1,25,1,17
2.8256940644006208,680,2018,2.0,False,41.98436883949229,1.0,71,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,4,1,12,1,9,1,21,1,15
2.826260643584447,580,2018,3.0,False,41.98480516814843,3.0,50,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,3,1,12,1,7,1,17,1,16
2.825683064686745,1090,2018,2.0,True,41.991613157206096,1.0,45,1707905002,Nord,55.79,55.22,F,1,1,1,1,1,16341.0,15050.0,31.2,2.6,18.7,16.8,38.1,Pedret,4.7,10.5,21.7,1.6,61.5,2.6,31.2,16341.0,15050.0,31887.0,13227.0,27082.0,11234.0,42.2,919.0,38.1,18.7,72.9,16.8,2.4,1,2,1,1,1,2,1,15,1,1
2.8215669385345588,530,2018,1.0,True,41.98364136881565,2.0,56,1707903001,Centre,157.0,16.57,F,1,1,1,1,1,27068.0,21350.0,37.0,3.0,19.7,15.2,43.7,Mercadal,2.3,26.2,21.1,0.9,49.6,3.0,37.0,27068.0,21350.0,53191.0,24039.0,41032.0,18543.0,42.5,1020.0,43.7,19.7,81.2,15.2,2.2,1,4,1,16,1,21,1,26,1,10
2.8241053329236063,1015,2018,1.0,False,41.98244274365928,4.0,105,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,3,1,13,1,14,1,27,1,9
2.818388570886855,1965,2018,3.0,True,41.97864884054688,4.0,89,1707902005,Eixample,76.96,37.14,E,1,1,1,1,1,28324.0,23450.0,32.7,2.8,22.2,17.8,38.5,Eixample Nord,2.6,22.2,20.6,0.6,54.1,2.8,32.7,28324.0,23450.0,58519.0,24988.0,45240.0,19318.0,42.9,942.0,38.5,22.2,84.3,17.8,2.4,1,8,1,23,1,19,1,45,1,4
2.817675861047757,720,2018,1.0,True,41.96933326352725,5.0,79,1707902021,Eixample,91.23,63.04,F,1,1,1,1,1,22595.0,20650.0,32.0,3.1,16.4,20.6,30.0,Eixample Sud,2.9,12.8,18.0,0.9,65.4,3.1,32.0,22595.0,20650.0,48793.0,19043.0,38625.0,15074.0,40.7,1620.0,30.0,16.4,81.8,20.6,2.5,1,5,1,7,1,5,1,12,1,3
2.820515714289302,1240,2018,4.0,False,41.97811663542633,0.0,131,1707902004,Eixample,74.0,33.42,E,1,1,1,1,1,26755.0,22750.0,34.4,3.2,23.4,16.0,32.4,Eixample Nord,2.2,25.3,19.1,0.6,52.7,3.2,34.4,26755.0,22750.0,57114.0,23165.0,40863.0,16574.0,44.4,1683.0,32.4,23.4,85.6,16.0,2.4,1,9,1,28,1,23,1,20,1,3
2.818428871850529,3050,2018,2.0,True,41.98005812518551,5.0,105,1707902003,Eixample,85.0,22.1,D,1,1,1,1,1,28662.0,24150.0,34.0,3.0,25.1,17.7,33.4,Eixample Nord,2.4,27.8,20.1,0.6,49.2,3.0,34.0,28662.0,24150.0,60142.0,24714.0,46494.0,19106.0,44.3,1277.0,33.4,25.1,90.0,17.7,2.4,1,5,1,17,1,23,1,41,1,5
2.824038694167362,830,2018,2.0,False,41.98766417733909,1.0,71,1707904001,Centre,52.0,35.55,E,0,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,0,0,1,10,1,5,1,24,1,8
2.819367466175388,1020,2018,2.0,True,41.9784319041304,4.0,75,1707902005,Eixample,76.96,37.14,E,1,1,1,1,1,28324.0,23450.0,32.7,2.8,22.2,17.8,38.5,Eixample Nord,2.6,22.2,20.6,0.6,54.1,2.8,32.7,28324.0,23450.0,58519.0,24988.0,45240.0,19318.0,42.9,942.0,38.5,22.2,84.3,17.8,2.4,1,8,1,26,1,19,1,46,1,3
2.825834442637321,1085,2018,1.0,True,41.98649126245376,2.0,82,1707904001,Centre,52.0,35.55,E,1,1,1,1,1,22000.0,17850.0,38.9,3.2,10.7,13.2,44.7,Barri Vell,1.8,24.9,10.7,1.6,61.0,3.2,38.9,22000.0,17850.0,40698.0,19494.0,32420.0,15529.0,39.6,961.0,44.7,10.7,51.8,13.2,2.0,1,3,1,14,1,6,1,25,1,14
2.824435099975541,1585,2018,2.0,False,41.983797056920935,2.0,82,1707901001,Centre,85.0,46.76,E,1,1,1,1,1,22320.0,17850.0,39.5,3.9,12.0,16.0,43.5,Barri Vell,2.4,22.5,10.3,1.4,63.5,3.9,39.5,22320.0,17850.0,42995.0,19265.0,34048.0,15256.0,39.2,1062.0,43.5,12.0,82.4,16.0,2.2,1,5,1,13,1,10,1,29,1,14
2.8200623712579147,685,2018,2.0,True,41.982831272984285,1.0,57,1707903001,Centre,157.0,16.57,F,1,1,1,1,1,27068.0,21350.0,37.0,3.0,19.7,15.2,43.7,Mercadal,2.3,26.2,21.1,0.9,49.6,3.0,37.0,27068.0,21350.0,53191.0,24039.0,41032.0,18543.0,42.5,1020.0,43.7,19.7,81.2,15.2,2.2,1,7,1,15,1,25,1,18,1,7
2.819680296641609,1390,2018,3.0,True,41.98561700549133,3.0,85,1707903003,Eixample,55.32,33.15,E,1,1,1,1,1,24165.0,20650.0,35.1,3.1,14.8,17.4,37.7,Eixample Nord,2.8,20.9,13.8,1.0,61.5,3.1,35.1,24165.0,20650.0,49029.0,20933.0,38682.0,16515.0,40.3,2223.0,37.7,14.8,80.8,17.4,2.3,1,4,1,11,1,13,1,18,1,6
2.8126457496811006,955,2018,3.0,True,41.96588967181461,5.0,146,1707902022,Eixample,57.39,36.31,E,1,1,1,1,1,18828.0,17150.0,29.9,2.6,5.6,27.0,26.9,Eixample Sud,3.4,8.0,5.8,1.9,80.8,2.6,29.9,18828.0,17150.0,39152.0,14959.0,32001.0,12227.0,32.2,1647.0,26.9,5.6,79.4,27.0,2.6,1,4,1,3,1,2,1,16,1,1
2.8212595837162366,1295,2018,2.0,True,41.98252368856977,1.0,85,1707903001,Centre,157.0,16.57,F,1,1,1,1,1,27068.0,21350.0,37.0,3.0,19.7,15.2,43.7,Mercadal,2.3,26.2,21.1,0.9,49.6,3.0,37.0,27068.0,21350.0,53191.0,24039.0,41032.0,18543.0,42.5,1020.0,43.7,19.7,81.2,15.2,2.2,1,6,1,18,1,25,1,22,1,9
